customer_id,customer_name,total_revenue,profit_margin,purchase_frequency
268628,Allison Folk,4,4,2
1909589,Mila Ba�ic,4,4,2
1330484,Jeri Easterday,4,4,3
1620615,Darnell Lett,4,4,3
1275472,David Quinney,4,4,1
1926487,Pia Haajanen,4,4,3
1513582,Rosa Lance,4,4,2
194510,Dylan Saltau,4,4,2
580600,Uwe Werfel,4,4,1
1732554,Howard Reaper,4,4,2
181892,Sarah Liardet,4,4,1
539920,Ralph Koenig,4,4,2
62590,Aiden Thirkell,4,4,1
1663745,Elmer Woods,4,4,2
1660175,Melissa Jones,4,4,1
475071,Lukas Keller,4,4,3
2057574,Jackson Kenny,4,4,1
825960,Paris Bekkering,4,4,2
2092053,Zorica Lucic,4,4,1
685356,Russell Boul�,4,4,1
529702,Lukas Engel,4,4,2
1731008,Roger Barger,4,4,2
1722159,Sharon Manzano,4,4,1
99189,Mary Ward,4,4,1
864331,Wissal Kaur,4,4,2
158951,Tahlia Wunderlich,4,4,3
491289,Lena Fuchs,4,4,2
215523,Rebecca Turpen,4,4,2
534614,Dominik Wolf,4,4,1
1358676,Rubie Wilson,4,4,1
389928,Felix Thompson,4,4,1
1213463,James Belcher,4,4,3
113290,Piper Lambie,4,4,2
1440476,Charles Gibbs,4,4,4
1787494,Violet Mathis,4,4,3
746817,Benigno Li Fonti,4,4,2
1314795,Aurora Poole,4,4,3
141696,Jordan Brookman,4,4,3
2059385,Laurent Jaimes,4,4,3
763798,Felicita Iadanza,4,4,2
389486,William Weatherford,4,4,3
1412924,Craig Romero,4,4,1
501427,Daniel Maur,4,4,2
635546,Octave Brunelle,4,4,2
576913,Klaus Herzog,4,4,1
1161188,Jessica Bryant,4,4,1
1215249,Adam Walker,4,4,3
161493,Cameron Whiddon,4,4,2
1144584,Rosie Randall,4,4,2
1433844,Lucia Bost,4,4,3
511230,Nicole Fink,4,4,2
1230356,Wanda Morrissey,4,4,2
399877,Micah Skaggs,4,4,2
1197083,Rebecca Knight,4,4,1
850625,Ouafaa Verbakel,4,4,2
1192602,Samantha Fitzgerald,4,4,2
1572109,Maurice Mohr,4,4,2
738874,Quinto Lucciano,4,4,2
1666094,William Stilwell,4,4,2
962533,Alicia Gregory,4,4,2
1596830,Helen Seawright,4,4,2
1289480,Stacy Miller,4,4,1
1088133,Aimee Jordan,4,4,2
868496,Dogukan Jongkind,4,4,2
446182,Antje Herzog,4,4,2
392187,Martin Gray,4,4,2
244545,Joan Bedard,4,4,2
1462274,Raymond Ector,4,4,3
2011585,Edra Crouch,4,4,1
457830,Felix Decker,4,4,2
496836,Angelika Eberhardt,4,4,1
295071,Nathan Wagner,4,4,2
1267970,William Trask,4,4,2
1152849,Kyle Lambert,4,4,2
113833,Oliver Fiaschi,4,4,2
1475591,Lonny Beard,4,4,1
1860133,Victor Bills,4,4,3
258316,Sean Borunda,4,4,2
524890,Andrea Pfeffer,4,4,4
1109196,Rebecca Lawrence,4,4,3
360610,Edward Gutierrez,4,4,2
582819,Marko Burger,4,4,2
39246,Darcy Falconer,4,4,2
1412767,Michael Kern,4,4,2
312676,Vivian Conlon,4,4,2
150770,Natalie Trumble,4,4,1
2012045,Dawid Szczepanski,4,4,3
1058678,Alicia Payne,4,4,2
1359103,Richard Moon,4,4,2
789641,Leo Beneventi,4,4,1
921597,Riley Dobson,4,4,3
1240492,Virginia Dillard,4,4,3
262089,Dianna Vosburg,4,4,1
1264277,Dwight Cook,4,4,2
1312610,Tracey Daily,4,4,1
906443,Alexander Doherty,4,4,1
1946796,Dragica Madar,4,4,3
1993577,Niels Schultz,4,4,1
425996,Niklas Diederich,4,4,2
244320,Douglas Richards,4,4,1
1041126,Demi Yates,4,4,2
1310150,Gail Lanclos,4,4,2
1952169,Ces�reo Due�as,4,4,2
1425175,George Lee,4,4,2
86267,Emma Bateson,4,4,2
307671,Marlene Cowley,4,4,2
2063575,Iselin Mikkelsen,4,4,2
696397,Senior Chesnay,4,4,2
82533,Ellie Wardill,4,4,2
1344815,Nathan Nelson,4,4,1
1295834,Eleanor Westerfield,4,4,1
1505426,Greg Ernst,4,4,3
167257,Nate Hogben,4,4,2
1071530,Keira Brown,4,4,2
695043,Jacques Lagueux,4,4,3
478136,Leon Holtzmann,4,4,3
939532,Oliver Fuller,4,4,2
864150,Gisela Mangnus,4,4,1
435530,Mathias Kastner,4,4,2
128179,Tahlia Bischof,4,4,3
584429,Andreas Hoch,4,4,1
799323,Domenico Fiorentino,4,4,1
1994967,Borna Jelic,4,4,2
1022895,Nicholas Byrne,4,4,1
707884,Luisa Bianchi,4,4,2
589882,Uwe Kluge,4,4,1
1619118,David Williams,4,4,1
562080,Sabrina Schreiner,4,4,1
1467292,Brandi Eastin,4,4,2
1766136,Joel Tate,4,4,2
83643,Ashton Nona,4,4,3
219098,John Beavers,4,4,3
1442358,Margery Phillips,4,4,2
918182,Archie Swift,4,4,1
1278844,Carrie McAlexander,4,4,2
1270948,Richard Cutshaw,4,4,1
734605,Lorna Longo,4,4,2
1333425,Deborah Kent,4,4,2
220612,Manuel Reed,4,4,4
1336461,John Jones,4,4,3
417789,Christian Fruehauf,4,4,1
723850,Danilo Pisani,4,4,3
205955,Debbie Schroeder,4,4,2
118451,Oscar Tulaba,4,4,2
2049273,Christian Eiffel,4,4,2
143206,Dominic Lindsay,4,4,2
227416,Michael Hicks,4,4,1
1194540,Faith Savage,4,4,2
1910546,Lena Frey,4,4,2
2082986,Elcira Velasco,4,4,2
1045729,Jack Long,4,4,3
1323445,Thomas Yim,4,4,2
350949,Cora Scott,4,4,2
1401888,Al Coleman,4,4,1
1959480,Daniel Cunneen,4,4,3
999485,Rhys Webster,4,4,3
416458,Mike Nussbaum,4,4,2
397885,Olga Nestor,4,4,3
661265,Gauthier Bazin,4,4,2
1361969,Mable Kieffer,4,4,1
2041442,Hattie Earley,4,4,2
257031,Raquel Coughlan,4,4,2
10299,Anthony Macvitie,4,4,2
62076,Brock Edden,4,4,1
1750248,Amy Jones,4,4,2
1654717,Dean Rodriguez,4,4,2
1257713,Emanuel Lewis,4,4,1
1163311,Paige Field,4,4,3
74871,Hugo Finnis,4,4,1
2055414,Milla Milligan,4,4,2
1386844,Nancy Nichols,4,4,2
1173102,Bradley Bentley,4,4,1
188712,Brianna McClelland,4,4,2
2083637,Jasminka Kovacevic,4,4,3
999709,Bailey Rahman,4,4,1
376965,Thomas Summers,4,4,3
1523947,Mary Hutchings,4,4,3
1284129,Clyde Bloodworth,4,4,1
1151122,Mollie Rhodes,4,4,3
1601116,Jacob Robinson,4,4,3
1333348,Gene Johnston,4,4,2
1412621,David Berger,4,4,3
835043,Eldin Kros,4,4,2
475786,Lucas Herz,4,4,2
217859,Shanon Spencer,4,4,1
1595518,Luther Vogel,4,4,3
1349155,Kristina Blanco,4,4,2
410059,Susanne Ziegler,4,4,3
571853,Sophie Papst,4,4,3
947842,Henry Owen,4,4,1
1678458,Clyde Kauffman,4,4,1
2066018,Candra Jordan,4,4,3
2076701,Jan Z�mecn�k,4,4,1
1691196,Linda Mahoney,4,4,1
562005,Sophie Kalb,4,4,2
249956,Brittany Grizzard,4,4,2
2092654,Rasmus Zeeb,4,4,1
1918941,Silas Mathiasen,4,4,3
1336583,Eileen Powell,4,4,4
357376,Adriana Riley,4,4,1
1044749,Morgan Booth,4,4,1
1597913,Carol Murphy,4,4,1
789843,Clizia Lombardo,4,4,1
580116,Marie Schultz,4,4,2
1116789,Charlotte Carey,4,4,1
328350,Michael Duke,4,4,2
1200642,Alton Albright,4,4,3
979160,Skye Brookes,4,4,2
204030,Billy Caldwell,4,4,1
732772,Giraldo Manfrin,4,4,2
23320,Samantha Weigel,4,4,1
1982994,Jana Brychtov�,4,4,1
1090656,Bethany Page,4,4,1
446358,Michael Zweig,4,4,2
579463,Steffen Eberhardt,4,4,1
1540569,Clifford Crosley,4,4,4
183954,Leah Weston,4,4,2
1925771,Orlene Rodrigue,4,4,3
85080,Lilly Leggatt,4,4,2
370811,Richard Mazzarella,4,4,2
1234624,Lillian Carroll,4,4,2
730747,Giuliana Esposito,4,4,1
1420133,David Earle,4,4,3
1378712,Joseph Holloway,4,4,1
568043,Kathrin Burger,4,4,2
1745966,Michelle Nelson,4,4,2
634965,�l�onore Soucy,4,4,1
1094906,Grace Marsh,4,4,2
1686106,Roosevelt Gonzalez,4,4,3
350587,Thomas Irvine,4,4,3
1387026,Stephanie Cline,4,4,3
386552,Mary Hammock,4,4,1
1368275,Jesse Macdonald,4,4,2
1417542,Shirley Penn,4,4,1
1472106,Mary Stiver,4,4,3
934172,Gabriel Lucas,4,4,1
383279,Neal Hirsch,4,4,2
38036,Kiara Schaw,4,4,2
1187611,Harriet Read,4,4,1
1238868,Kathryn Kennedy,4,4,2
1955493,Umberto Miranda,4,4,1
295061,James Dejesus,4,4,3
58919,Kaitlyn Fenton,4,4,2
366153,Evelyn Hernandez,4,4,1
1766407,Joan Harris,4,4,2
152445,Mason Beeston,4,4,1
271916,Catherine Davis,4,4,2
1967003,Mark�ta Hrdinov�,4,4,1
741056,Adolfo Palermo,4,4,2
766566,Filiberto Lombardo,4,4,1
585202,Martin Moeller,4,4,1
686082,Loyal Despins,4,4,1
259221,Josephine Hudson,4,4,2
633033,Fayme Picard,4,4,3
870651,Yoshi Wolfert,4,4,2
290812,Suzanne Smith,4,4,3
1465279,Clayton Williams,4,4,3
848896,Wiebren van Nunen,4,4,4
844832,Ankje de Kanter,4,4,2
629572,Leverett Mercier,4,4,2
306809,David Daniel,4,4,2
1583943,Clara Webb,4,4,1
1519041,Carlos Tiemann,4,4,2
885896,Akshay Pappot,4,4,1
58710,Jordan Foveaux,4,4,3
1144095,Declan Middleton,4,4,2
1522682,Brad Shover,4,4,1
813685,Thamar Kaagman,3,3,3
460587,Torsten Weisz,3,3,1
349322,Linda Baker,3,3,1
1830423,Douglas Lowe,3,3,2
2039753,Elise Stewart,3,3,1
1997542,Srecko Radic,3,3,1
1940504,Henrey Carranza,3,3,3
1395434,Phillip Cooper,3,3,1
1240329,Amber Hodge,3,3,1
1383155,Katie Billingsley,3,3,1
385734,David Culbertson,3,3,1
410205,Petra G�rtner,3,3,2
1611906,Nellie Sublett,3,3,1
851653,Kerim Hielkema,3,3,1
1497768,Joyce Clark,3,3,2
1277143,Louise Roberts,3,3,1
1979879,Ivica Kovacic,3,3,2
1892189,Marie Strickland,3,3,1
516858,Sabine Muench,3,3,2
1203628,Damon Gilchrist,3,3,2
1663669,Jolene Rushing,3,3,3
423757,Sara Ehrlichmann,3,3,1
1155125,Aaron Tyler,3,3,1
868738,Hayrettin ter Wal,3,3,2
178612,Kaitlyn Haswell,3,3,1
1733373,Dawn Wilson,3,3,1
1036282,Niamh Green,3,3,2
428496,Janina Klug,3,3,2
85430,Tyler Telfer,3,3,2
610146,Diane Bazinet,3,3,1
367414,Charles Slye,3,3,1
1064976,Jasmine Doyle,3,3,1
1792455,Carrie Raab,3,3,1
1961975,Claudia Renwick,3,3,1
1717242,Katie Lemon,3,3,3
505731,Sebastian Achen,3,3,1
1986036,Srdan Kovacevic,3,3,1
1665839,Michael Smith,3,3,3
2043959,Nivi Petersen,3,3,1
243747,Bill Caldwell,3,3,2
200765,Dennis Hull,3,3,1
750180,Damiana Milani,3,3,2
1910529,Dianne Daub,3,3,1
265825,Beatrice Figueroa,3,3,2
1615254,Eileen Holt,3,3,2
969463,Rebecca Doherty,3,3,1
1972329,Kre�imir Cosic,3,3,1
10039,Brianna Hann,3,3,1
508448,Mathias Moeller,3,3,1
165649,Rebecca Moss,3,3,2
1451427,Raymond Dever,3,3,2
186193,Ashley Foran,3,3,1
717492,Eliana Pugliesi,3,3,2
810226,Lucia Verkerke,3,3,2
909122,Oscar Collier,3,3,2
2054967,Erik Johansen,3,3,1
89416,Nicholas Dransfield,3,3,1
1080102,Louis Nixon,3,3,1
847185,Pleuni Turksma,3,3,2
62017,Grace Humphries,3,3,1
1160653,Melissa Hale,3,3,2
278518,Janet Woods,3,3,2
661453,Neville Bordeaux,3,3,1
372525,Howard Shepherd,3,3,2
388968,Bernice Reed,3,3,2
1333477,Peggy Watkins,3,3,1
776865,Adamo Schiavone,3,3,2
900052,Emily Hammond,3,3,1
1137958,Victoria Pratt,3,3,2
1635484,Justin Long,3,3,2
1846392,Viviana Estevez,3,3,2
1178952,Kai Hutchinson,3,3,3
1288611,Karen Richardson,3,3,2
93788,Ebony Wimble,3,3,2
93389,Sienna Mathews,3,3,2
566856,Daniela Bumgarner,3,3,3
1629941,Joseph Watson,3,3,2
1045314,Francesca Foster,3,3,2
558886,Luca Schwartz,3,3,1
1023110,Victoria Hurst,3,3,2
266254,Gina Ward,3,3,1
238385,Robert Malone,3,3,1
587501,Lucas Schwartz,3,3,1
1460061,Stephen Guidry,3,3,2
235730,Ethel Harrison,3,3,1
409719,Philipp Wagner,3,3,1
1306594,Scott Barone,3,3,1
1843729,Catherine Harper,3,3,1
952730,Toby Hancock,3,3,1
701706,Bernardo Boni,3,3,2
1971969,Indes Merino,3,3,2
1078980,Paige North,3,3,2
340460,William Lovett,3,3,2
1224103,Ada Hanlon,3,3,2
1783789,Thelma Jimenez,3,3,2
255479,Joel Martinez,3,3,2
215852,Amber Diaz,3,3,1
610468,Brier Desforges,3,3,2
1453679,Derek Shaw,3,3,1
210936,Rebecca Brothers,3,3,2
1425887,Gary Jenkins,3,3,2
1237819,Leonard Anderson,3,3,1
219940,Vicky Cramer,3,3,2
693285,Solaine Lanoie,3,3,1
1193800,Isabelle Norris,3,3,1
1250940,Ellen Wright,3,3,2
910283,Ruby Knight,3,3,2
2099862,Lorenza Rush,3,3,3
1386766,Donald Arriaga,3,3,2
636256,Rachelle Chartier,3,3,1
1497730,Jeremy Johnson,3,3,2
1891818,Timothy McIntosh,3,3,2
740990,Rosina Rossi,3,3,1
986572,Ellis Jarvis,3,3,2
1642882,Kimberly Slaton,3,3,2
1251347,Eric Mizell,3,3,2
839871,Vienna van der Spoel,3,3,2
517158,Maria Hahn,3,3,1
1626780,Juanita Rivera,3,3,1
1150993,Bethany May,3,3,2
1827075,Frank Roberts,3,3,2
14069,Jacob Gairdner,3,3,1
277906,John Miller,3,3,1
366774,Jacob Scott,3,3,1
1036010,Alex Goddard,3,3,2
1538685,Zachary Sperling,3,3,2
32455,Charlotte Crane,3,3,1
223081,Carolyn Garrett,3,3,2
1254388,Tiffany Alvarez,3,3,2
1770572,Frederick Powers,3,3,1
1719466,Lisa Cannon,3,3,2
332217,Margaret West,3,3,1
1713539,Timothy Torres,3,3,2
1538632,Glenda Gibson,3,3,1
1387459,Valeri Chastain,3,3,1
2076798,Ali Smith,3,3,1
1855193,Samantha Burnham,3,3,1
1386585,Esteban Krieger,3,3,3
540397,Diana Eiffel,3,3,3
1147474,Finley Marsh,3,3,2
1085466,Amelia Lord,3,3,2
697182,Garland Lef�bvre,3,3,1
443720,Maximilian Nussbaum,3,3,3
948795,Connor Brookes,3,3,3
189459,Alexandra Grainger,3,3,3
1480890,Josephine Collins,3,3,2
431735,Anke Kuefer,3,3,2
1661177,Rita Jones,3,3,2
593068,Ute Kruger,3,3,2
1269245,Julia Vincent,3,3,3
253567,Samuel Benavides,3,3,1
1001649,Mollie Nicholls,3,3,1
884538,Sientje Sibma,3,3,1
848928,Hobie Baartman,3,3,1
1673797,Elizabeth McKinley,3,3,3
19726,Victoria Daly,3,3,2
932593,Alisha Parker,3,3,2
250194,Christopher Jones,3,3,1
215236,Marlene Blume,3,3,1
986188,Naomi May,3,3,2
1575920,Robert Kittleson,3,3,1
814898,Nanine Uljee,3,3,1
1882501,Gina Mitchell,3,3,1
1966223,Alice Goncalves,3,3,1
185061,Lincoln Ogilvie,3,3,1
641841,Emmanuel Lemieux,3,3,1
1098298,Bethany McDonald,3,3,3
1037200,Amelia Naylor,3,3,2
1872284,Thomas Bailey,3,3,3
455244,Markus Bach,3,3,1
1493694,Jennifer Acord,3,3,2
1196228,Chloe Leach,3,3,2
637824,Margaux Brodeur,3,3,1
1661010,Helen Wheat,3,3,1
1618878,Annmarie Mueller,3,3,2
595971,Manuela Frankfurter,3,3,2
664762,Quennel Sylvain,3,3,1
1935094,James Acosta,3,3,1
627789,Odo Bernard,3,3,1
2010411,Zack Fransson,3,3,1
1416154,Kimberly Perez,3,3,1
109977,Rory Howse,3,3,2
189113,Ava Colebe,3,3,1
556289,Phillipp Koenig,3,3,2
1610211,David Saiz,3,3,3
1096041,Ben Gardner,3,3,3
696791,�milie Barrette,3,3,2
378023,Holly Tait,3,3,1
2040327,Alfredo Carmona,3,3,1
570710,Dominik Diederich,3,3,1
1371463,Jose Chavez,3,3,2
1453297,Lucy Davenport,3,3,1
700308,Nicoletta Angelo,3,3,1
713137,Flaviana Lorenzo,3,3,1
1860639,Cheryl Noah,3,3,1
455761,Christine Werfel,3,3,1
755259,Anita Napolitano,3,3,1
1069141,Madeleine Burke,3,3,2
1948125,Naja Mikkelsen,3,3,3
853808,Ang�lica Knaap,3,3,1
444667,Leonie Pfeifer,3,3,1
1270898,Roxana Blankinship,3,3,1
1836599,Jonathan Johnson,3,3,2
1651668,Jennifer Irby,3,3,1
420996,Dieter Himmel,3,3,2
1521744,Yvonne Willie,3,3,1
1802396,Vernon Zhang,3,3,1
1886594,Clinton Montgomery,3,3,2
843433,Stefanus Sebregts,3,3,1
2075506,Fabienne Salois,3,3,1
245649,Daniel Horton,3,3,1
850894,Rushil Schoenmaker,3,3,1
1340071,Jana Jackson,3,3,1
1496507,Deandra Welch,3,3,1
68882,Tyson Spears,3,3,1
1876269,Dennis Martin,3,3,1
1954871,Niklas Papst,3,3,2
889931,Rushil Zantinge,3,3,2
1173158,Paige Wallace,3,3,1
1364538,Teresa Scrivner,3,3,1
1380361,Carl Williams,3,3,2
764100,Benedetta Ricci,3,3,2
12859,Koby Rayment,3,3,2
1053333,Georgia Dale,3,3,2
8098,Alana Belt,3,3,3
2026025,Candance Hartsell,3,3,1
494032,Vanessa Gerber,3,3,2
1974221,Zdenka Stankov�,3,3,1
1171423,Dominic Burke,3,3,1
2087679,Iveta Stejskalov�,3,3,1
1537459,Beatriz Riley,3,3,1
349086,Roy Jackson,3,3,2
1222785,Jewel Krebs,3,3,2
1036471,Isabel Pearce,3,3,1
766452,Nadia  Bellucci,3,3,3
71220,Finn Lysaght,3,3,2
848846,Abdulkadir Olivier,3,3,2
1047910,Demi Bentley,3,3,2
1486879,Rebecca Gardner,3,3,3
1712404,Steven Kelly,3,3,2
902893,Gabriel Miah,3,3,1
102817,Sophie Corlis,3,3,3
1136316,David Lloyd,3,3,2
593774,Luca Holtzmann,3,3,2
1782076,Patrick Baker,3,3,2
430140,Uwe Herz,3,3,1
1496038,Cary Gibson,3,3,1
1656224,Melva Brown,3,3,3
198616,Mary Leal,3,3,1
1140779,Georgina Wall,3,3,2
1321513,Carol Woodham,3,3,2
1190196,Peter Davis,3,3,2
937795,Luke Fletcher,3,3,1
362263,Mario Ellis,3,3,1
2095098,Levi Quinn,3,3,1
213636,Peter Yoder,3,3,3
529316,Anke Baader,3,3,2
1939452,Torben Henriksen,3,3,1
139817,Annabelle French,3,3,2
1816077,Cecil Chappell,3,3,2
823264,Roelofje Carels,3,3,3
264632,Patricia Steeves,3,3,2
2048264,Petr Bur�n,3,3,3
2029797,Jirina Richterov�,3,3,1
1828009,Julia Hunsucker,3,3,1
1350729,Linda Oakley,3,3,2
1965850,Joso Grgic,3,3,2
641659,Garland Proulx,3,3,2
46996,Jonathan Kempt,3,3,1
420688,Peter Sommer,3,3,1
1005343,Harrison Frost,3,3,1
240341,Gregory Morgan,3,3,2
854324,Ena Velt,3,3,1
1406906,Otha Zachary,3,3,2
1599316,Joe Daughtry,3,3,3
69066,Kaitlyn Siede,3,3,2
1203898,David Normandin,3,3,2
1808141,Marcus Barnes,3,3,2
193216,Hamish Bettington,3,3,1
1980830,Miroslava �orfov�,3,3,2
636035,Loring Barrientos,3,3,1
755367,Giosu� Trevisano,3,3,2
448183,Claudia Foerster,3,3,1
855668,Sibren Vels,3,3,2
1119547,Amelie Franklin,3,3,2
476425,Diana Blau,3,3,1
1855461,John Herold,3,3,1
1487198,Christina McMahan,3,3,1
1901026,Ad�la Zajacov�,3,3,2
1775004,Maria Spencer,3,3,1
670977,Brice Langlais,3,3,3
1117827,Isaac Mills,3,3,1
2087620,Maren Pettersen,3,3,1
1954387,Dragomir Ivanec,3,3,2
1042711,Bailey Akhtar,3,3,1
763336,Maria Pia Russo,3,3,2
878556,Ruben Kootstra,3,3,1
1064658,Oscar Pickering,3,3,2
1811849,Rosa Seeley,3,3,1
974784,Elliot Morris,3,3,1
1732017,Sheila Landry,3,3,1
433162,Katrin Kunze,3,3,2
1979667,Julius Lauritsen,3,3,1
706542,Emilio Russo,3,3,1
542913,Johanna Theiss,3,3,2
456029,Christian Eberhart,3,3,2
625370,Perrin Houde,3,3,1
500257,Manuela Frueh,3,3,1
1068351,Liam Hart,3,3,1
1336555,Daryl Steely,3,3,3
2084813,Jana �imunovic,3,3,1
1889963,Betty Earnest,3,3,1
265326,Hassan Taylor,3,3,1
1134501,Mason Briggs,3,3,1
1151103,Ewan Jennings,3,3,1
800548,Johnathan Dubbink,3,3,1
631500,Odelette Beaujolie,3,3,2
414070,Jana Berg,3,3,2
227654,Glenn Brown,3,3,1
473349,Tanja Nussbaum,3,3,1
1608642,Carol Fletcher,3,3,1
55084,Angus Ten,3,3,2
734558,Carlo Palermo,3,3,1
344691,John Franks,3,3,2
763246,Remigio Romano,3,3,1
2074909,Ant�gona Hurtado,3,3,2
77290,Gemma Boston,3,3,2
1517642,Jerry Durand,3,3,3
1353904,Bernard Munro,3,3,2
428561,Bernd Roth,3,3,1
165336,Caitlyn Mayrhofer,3,3,1
1930205,Alexander Steffensen,3,3,1
320314,Bill Stack,3,3,1
1335158,Margaret Jones,3,3,1
1515698,Lavern Light,3,3,2
1237493,Janet Galloway,3,3,1
19404,Cody O'Hea,3,3,2
1891277,Mark Williams,3,3,1
336525,Richard Bell,3,3,1
1997694,Ru�ica Ivanec,3,3,1
525835,Robert Hofmann,3,3,2
1048581,Kian Black,3,3,2
1308993,Henry Washburn,3,3,1
1097900,Laura Sullivan,3,3,2
773180,Beniamino Marchesi,3,3,1
1419155,Brett Pappalardo,3,3,1
327878,Sylvia Shultz,3,3,2
1414773,Harlan Kennedy,3,3,1
1180069,Max Armstrong,3,3,3
1190648,Elizabeth Harrison,3,3,1
1068431,Louie Lucas,3,3,2
9167,Luke Bushby,3,3,1
1081249,Laura Kirby,3,3,1
1608153,Leontine Herbert,3,3,2
1931445,Patricia D�ziel,3,3,2
159547,Gabriel Highett,3,3,2
573969,Andreas Luft,3,3,2
428750,Karin Mueller,3,3,1
977173,Jake Talbot,3,3,3
1956080,Laura Austerlitz,3,3,1
91545,Anthony Melba,3,3,1
76149,Paige Scobie,3,3,1
1510449,Candace Beasley,3,3,1
1810391,Melanie Turner,3,3,2
450469,Janina Egger,3,3,1
1580391,Cheryl Sanford,3,3,3
984040,Reece Hyde,3,3,1
260889,Lynn Fifer,3,3,1
1752596,Mary Hill,3,3,2
1587252,Marketta Vargas,3,3,3
640942,Quennel Michel,3,3,1
638156,Aceline Grandbois,3,3,2
410463,Andreas Beich,3,3,2
825856,Christos Jutte,3,3,1
1198127,Anthony Horton,3,3,3
1170254,Jayden Mason,3,3,1
1040264,Mohammad Taylor,3,3,2
1547892,Eugene Owens,3,3,2
718811,Fedele Costa,3,3,1
162905,Declan Howden,3,3,2
1908736,Anto Bacic,3,3,1
553241,Monika Pfaff,3,3,1
317259,Tommy Luttrell,3,3,2
349037,Antonio Ortega,3,3,2
1927617,Mary Colbert,3,3,2
1429222,Barbara Dent,3,3,3
1292067,Rebecca Blackwell,3,3,1
125873,Eliza Truebridge,3,3,2
990084,Isaac Cartwright,3,3,1
117995,Julian Daintree,3,3,1
1092329,Tyler Conway,3,3,2
2030678,Nina Davidsen,3,3,1
2061166,Inunnguaq Zeeb,3,3,1
1990185,Giovana Santos,3,3,1
1460614,Victor Holton,3,3,2
897914,Christianne Korbee,3,3,1
1052170,Evan Saunders,3,3,1
240609,Connie Delgado,3,3,1
1572607,Lester Bradshaw,3,3,2
1037873,Ellie Bibi,3,3,1
1068524,Jonathan Short,3,3,3
1279593,Ronnie Imler,3,3,2
1782404,Jessica Hutchison,3,3,1
600979,Solaine Goudreau,3,3,2
429294,Doreen Koch,3,3,2
1680775,Megan Kline,3,3,3
1929549,Ava Rickard,3,3,1
1938573,L�rke Christiansen,3,3,1
2026561,Sidney Gagnon,3,3,2
1826576,Dewayne Sauceda,3,3,2
1768999,Elva Ginsberg,3,3,1
1337826,Amanda Oneil,3,3,2
186266,Alexis Knorr,3,3,1
503817,Christine Dietrich,3,3,2
471236,Mario Brauer,3,3,1
2017407,Milo� Jel�nek,3,3,3
1690737,Richard Parker,3,3,1
939181,Joe Mistry,3,3,1
7700,Lucas Keenan,3,3,1
2015614,Malte Bergqvist,3,3,1
550677,Erik Ackermann,3,3,2
1807526,Paul Lawrence,3,3,1
1027565,Amber Oliver,3,3,2
1679762,Jeremy Salas,3,3,2
1489156,Richard Hurst,3,3,3
1736630,Ernest Tillman,3,3,2
892500,Wei de Boer,3,3,1
967034,Harriet Carter,3,3,2
1015203,Mia Hussain,3,3,2
884835,Brett van Bruchem,3,3,2
999254,Lucas Fletcher,3,3,2
760031,Sabrina Lucchese,3,3,2
281553,Marissa Gay,3,3,1
869472,Monique Horst,3,3,1
588584,Lena Oster,3,3,1
141179,Paige Dallachy,3,3,1
716463,Artemia Napolitani,3,3,1
202552,Georgina McInnis,3,3,2
1129721,Jonathan Hewitt,3,3,1
1578933,Felicia Gibbs,3,3,3
504047,Andrea Fruehauf,3,3,1
2002288,Gemma Bondy,3,3,2
2065304,Aisha Ek,3,3,1
288287,Henry James,3,3,3
184327,Gemma Lampungmeiua,3,3,2
124444,Oscar Harker,3,3,1
857753,Hasan Foppen,3,3,1
407295,Sophia Pfeffer,3,3,2
1894779,Rosemary Lemons,3,3,2
1815874,Latanya Acevedo,3,3,2
1237927,Stephanie Green,3,3,1
463039,Tobias Kohler,3,3,3
1947004,Salla Kuivanen,3,3,1
922306,Grace Lawson,3,3,3
1463715,William Streetman,3,3,2
1810121,Steven Newman,3,3,2
1918817,Thomas Ronan,3,3,2
1153522,Isabella Morgan,3,3,2
348767,Irene Bergstrom,3,3,3
1415385,Joyce Delaney,3,3,1
135374,Brayden Wheen,3,3,2
1122612,Zoe Hill,3,3,1
1751918,Colin Love,3,3,1
1448062,Jeannette Murphy,3,3,1
736272,Erminia Milano,3,3,2
423002,Katrin Maier,3,3,2
888655,Johnnie van der Pasch,3,3,1
1661516,Jessie Taylor,3,3,1
1856828,Diana Hawkins,3,3,1
643186,Nanna Bazin,3,3,2
905530,Hayden Ahmed,3,3,1
1683603,Louis Barnes,3,3,2
256837,Emmett Irving,3,3,1
500164,Marko Goldschmidt,3,3,1
5445,Jake Clibborn,3,3,1
482346,Mike Kunze,3,3,2
643628,Minette Authier,3,3,2
213183,Kim Bowerman,3,3,1
1292088,Suzanne English,3,3,2
3575,Noah McFarland,3,3,1
1299971,Jerry Owens,3,3,1
1269051,Frank Upchurch,3,3,2
1497629,Brian Towle,3,3,2
819688,Giliam Verhoek,3,3,1
118902,Eve Mulvany,3,3,1
1620094,Thomas Dingman,3,3,3
1764598,Damon Reece,3,3,2
503496,Tanja Moeller,3,3,2
1615716,Michael Brown,3,3,2
917196,Alexander Winter,3,3,3
771968,Olinto Fiorentino,3,3,2
961770,Alicia Rahman,3,3,1
229084,Philip Dotson,3,3,1
1663250,Anthony Watters,3,3,1
70544,Luca Symons,3,3,1
2009147,Pauline Rosing,3,3,2
1381660,Calvin Torgerson,3,3,1
